trajectory_id,mmsi,timestamp,latitude,longitude,sog,cog,speed_change,course_change,distance_from_previous_km,calculated_speed_kmh,time_delta_seconds,isolation_anomaly,anomaly_score
157,209239000,2021-12-23 06:35:52+00:00,55.35703333333333,14.630258333333332,4.990110874176025,36.583333333333336,0.0,0.1089743589743648,0.587108273841055,17.61324821523165,120.0,False,-0.3642357347045529
157,209239000,2021-12-23 06:37:52+00:00,55.36137499999999,14.63595,5.020119905471802,36.583333333333336,0.030009031295776367,0.0,0.6020709476316357,18.062128428949073,120.0,False,-0.36538295584259906
157,209239000,2021-12-23 06:39:52+00:00,55.36577692307692,14.641815384615382,5.033640458033635,37.23076923076923,0.013520552561833377,0.647435897435912,0.613998445892666,18.41995337677998,120.0,False,-0.3658978413957722
157,209239000,2021-12-23 06:41:52+00:00,55.36995833333333,14.647566666666668,4.990110874176025,37.75,0.043529583857609744,0.5192307692307736,0.5901429875325699,17.704289625977097,120.0,False,-0.36131613739504
157,209239000,2021-12-23 06:43:52+00:00,55.37386363636363,14.653463636363636,4.943343119187788,42.72727272727273,0.046767754988237265,4.9772727272727195,0.5721974786742873,17.16592436022862,120.0,False,-0.2728990326352654
157,209239000,2021-12-23 06:45:52+00:00,55.3777923076923,14.660646153846152,4.966367244720459,47.69230769230769,0.023024125532670858,4.96503496503496,0.6298919928054328,18.896759784162985,120.0,False,-0.27516145903730826
157,209239000,2021-12-23 06:47:52+00:00,55.38075,14.668016666666666,4.801481008529663,62.0,0.1648862361907959,14.30769230769232,0.5700638078261209,17.101914234783628,120.0,False,-0.16471997558005458
157,209239000,2021-12-23 06:49:52+00:00,55.38251818181818,14.676427272727272,4.8498076092113145,71.81818181818181,0.0483266006816514,9.818181818181813,0.5665166534747301,16.995499604241903,120.0,False,-0.22919790505982152
157,209239000,2021-12-23 06:51:52+00:00,55.38420769230769,14.685623076923076,4.934709072113037,72.0,0.08490146290172262,0.18181818181818699,0.6105044109905673,18.31513232971702,120.0,False,-0.34378488648302263
157,209239000,2021-12-23 06:53:52+00:00,55.38581666666667,14.694416666666667,4.938666343688965,72.0,0.003957271575927734,0.0,0.5835528283280382,17.506584849841147,120.0,False,-0.3619955312221517
157,209239000,2021-12-23 06:55:52+00:00,55.387483333333336,14.703408333333334,4.938666343688965,72.0,0.0,0.0,0.5974106450600453,17.92231935180136,120.0,False,-0.3608551560272675
157,209239000,2021-12-23 06:57:52+00:00,55.38914615384614,14.712530769230767,4.938666343688965,72.07692307692308,0.0,0.07692307692309441,0.6051144261324811,18.153432783974434,120.0,False,-0.3662916360383934
157,209239000,2021-12-23 06:59:52+00:00,55.39073333333332,14.721358333333336,4.938666343688965,72.5,0.0,0.4230769230769056,0.5847937516747119,17.54381255024136,120.0,False,-0.36247132975247565
157,209239000,2021-12-23 07:01:52+00:00,55.39238333333333,14.730275,4.938666343688965,71.58333333333333,0.0,0.9166666666666856,0.5922658402246185,17.767975206738555,120.0,False,-0.35706905420150775
157,209239000,2021-12-23 07:03:52+00:00,55.394053846153845,14.739299999999998,4.926794528961182,71.84615384615384,0.011871814727783203,0.2628205128204968,0.5994548943131353,17.983646829394058,120.0,False,-0.36891550724640654
157,209239000,2021-12-23 07:05:52+00:00,55.39571666666666,14.748083333333334,4.9343792994817095,71.25,0.0075847705205278615,0.5961538461538396,0.5846701808155786,17.54010542446736,120.0,False,-0.36368493842427185
157,209239000,2021-12-23 07:07:52+00:00,55.3974,14.756883333333334,4.887221813201904,71.08333333333333,0.047157486279805205,0.16666666666668561,0.5863705540382934,17.591116621148803,120.0,False,-0.3597401371668534
157,209239000,2021-12-23 07:09:52+00:00,55.399107692307695,14.765800000000002,4.855563640594482,71.0,0.031658172607421875,0.08333333333331439,0.5941940440154239,17.825821320462715,120.0,False,-0.36573360877150196
157,209239000,2021-12-23 07:11:52+00:00,55.40080833333335,14.774441666666666,4.835777282714844,70.91666666666667,0.019786357879638672,0.08333333333331439,0.5774871505006625,17.324614515019874,120.0,False,-0.3635598314213077
157,209239000,2021-12-23 07:13:52+00:00,55.402516666666656,14.783116666666666,4.831490238507588,70.66666666666667,0.004287044207255342,0.25,0.5797336102344695,17.392008307034082,120.0,False,-0.36286036273405375
157,209239000,2021-12-23 07:15:52+00:00,55.40433076923076,14.792092307692307,4.938666343688965,70.61538461538461,0.10717610518137644,0.051282051282043994,0.6015175627585413,18.04552688275624,120.0,False,-0.3247961593233261
157,209239000,2021-12-23 07:17:52+00:00,55.40608333333333,14.80085833333333,4.990110874176025,70.83333333333333,0.05144453048706055,0.2179487179487296,0.5867347977901306,17.602043933703918,120.0,False,-0.3585007597897266
157,209239000,2021-12-23 07:19:52+00:00,55.40779999999999,14.809875,4.97724974155426,71.41666666666667,0.012861132621765137,0.5833333333333428,0.6003785613190562,18.011356839571686,120.0,False,-0.36441191934533035
157,209239000,2021-12-23 07:21:52+00:00,55.40955384615385,14.819023076923076,4.990110874176025,71.07692307692308,0.012861132621765137,0.3397435897435912,0.6095358056326026,18.28607416897808,120.0,False,-0.3685942133569559
157,209239000,2021-12-23 07:23:52+00:00,55.411266666666656,14.827941666666668,5.041554927825928,71.08333333333333,0.051444053649902344,0.006410256410248394,0.5943274757152535,17.829824271457603,120.0,False,-0.3546913437218207
157,209239000,2021-12-23 07:25:52+00:00,55.41301666666666,14.836983333333334,5.037267923355103,71.0,0.004287004470824307,0.08333333333331439,0.6029897990225921,18.089693970677764,120.0,False,-0.3664731966172278
157,209239000,2021-12-23 07:27:52+00:00,55.414776923076914,14.84622307692308,5.041554927825928,71.46153846153847,0.004287004470824307,0.4615384615384528,0.6151744501617289,18.45523350485187,120.0,False,-0.3655899156263804
157,209239000,2021-12-23 07:29:52+00:00,55.4165,14.8553,5.064938805320046,71.27272727272727,0.023383877494118188,0.18881118881120074,0.604092429697364,18.12277289092092,120.0,False,-0.36885219243073725
157,209239000,2021-12-23 07:31:52+00:00,55.4182,14.864363636363636,5.064938805320046,71.72727272727273,0.0,0.45454545454546746,0.6024636204739978,18.073908614219935,120.0,False,-0.3637900892083302
157,209239000,2021-12-23 07:33:52+00:00,55.41993846153845,14.873723076923076,5.065298557281494,72.0,0.0003597519614482181,0.27272727272725206,0.6215101867930858,18.645305603792576,120.0,False,-0.36559369860458474
157,209239000,2021-12-23 07:35:52+00:00,55.42160833333333,14.882766666666669,5.0501290162404375,72.0,0.015169541041056611,0.0,0.6001705657954997,18.00511697386499,120.0,False,-0.36438901639996196
157,209239000,2021-12-23 07:37:52+00:00,55.42328181818181,14.891863636363636,5.046231703324751,72.0,0.0038973129156865127,0.0,0.6034755458661755,18.104266375985265,120.0,False,-0.3641006558308849
